agency_cd,site_no,Date,daily_max_discharge_cfs,daily_mean_discharge_cfs,USGS_QA_code,year,month,day
USGS,2087500,5/9/1981,NA,141,A,1981,5,9
USGS,2087500,5/10/1981,NA,156,A,1981,5,10
USGS,2087500,5/11/1981,NA,212,A,1981,5,11
USGS,2087500,5/12/1981,NA,256,A,1981,5,12
USGS,2087500,5/13/1981,NA,638,A,1981,5,13
USGS,2087500,5/14/1981,NA,340,A,1981,5,14
USGS,2087500,5/15/1981,NA,179,A,1981,5,15
USGS,2087500,5/16/1981,NA,147,A,1981,5,16
USGS,2087500,5/17/1981,NA,139,A,1981,5,17
USGS,2087500,5/18/1981,NA,134,A,1981,5,18
USGS,2087500,5/19/1981,NA,137,A,1981,5,19
USGS,2087500,5/20/1981,NA,150,A,1981,5,20
USGS,2087500,5/21/1981,NA,272,A,1981,5,21
USGS,2087500,5/22/1981,NA,224,A,1981,5,22
USGS,2087500,5/23/1981,NA,165,A,1981,5,23
USGS,2087500,5/24/1981,NA,141,A,1981,5,24
USGS,2087500,5/25/1981,NA,130,A,1981,5,25
USGS,2087500,5/26/1981,NA,125,A,1981,5,26
USGS,2087500,5/27/1981,NA,125,A,1981,5,27
USGS,2087500,5/28/1981,NA,322,A,1981,5,28
USGS,2087500,5/29/1981,NA,254,A,1981,5,29
USGS,2087500,5/30/1981,NA,179,A,1981,5,30
USGS,2087500,5/31/1981,NA,138,A,1981,5,31
USGS,2087500,6/1/1981,NA,156,A,1981,6,1
USGS,2087500,6/2/1981,NA,177,A,1981,6,2
USGS,2087500,6/3/1981,NA,179,A,1981,6,3
USGS,2087500,6/4/1981,NA,165,A,1981,6,4
USGS,2087500,6/5/1981,NA,128,A,1981,6,5
USGS,2087500,6/6/1981,NA,203,A,1981,6,6
USGS,2087500,6/7/1981,NA,656,A,1981,6,7
USGS,2087500,6/8/1981,NA,311,A,1981,6,8
USGS,2087500,6/9/1981,NA,224,A,1981,6,9
USGS,2087500,6/10/1981,NA,178,A,1981,6,10
USGS,2087500,6/11/1981,NA,142,A,1981,6,11
USGS,2087500,6/12/1981,NA,117,A,1981,6,12
USGS,2087500,6/13/1981,NA,115,A,1981,6,13
USGS,2087500,6/14/1981,NA,112,A,1981,6,14
USGS,2087500,6/15/1981,NA,109,A,1981,6,15
USGS,2087500,6/16/1981,NA,103,A,1981,6,16
USGS,2087500,6/17/1981,NA,103,A,1981,6,17
USGS,2087500,6/18/1981,NA,154,A,1981,6,18
USGS,2087500,6/19/1981,NA,166,A,1981,6,19
USGS,2087500,6/20/1981,NA,220,A,1981,6,20
USGS,2087500,6/21/1981,NA,191,A,1981,6,21
USGS,2087500,6/22/1981,NA,228,A,1981,6,22
USGS,2087500,6/23/1981,NA,240,A,1981,6,23
USGS,2087500,6/24/1981,NA,146,A,1981,6,24
USGS,2087500,6/25/1981,NA,123,A,1981,6,25
USGS,2087500,6/26/1981,NA,95,A,1981,6,26
USGS,2087500,6/27/1981,NA,91,A,1981,6,27
USGS,2087500,6/28/1981,NA,87,A,1981,6,28
USGS,2087500,6/29/1981,NA,81,A,1981,6,29
USGS,2087500,6/30/1981,NA,84,A,1981,6,30
USGS,2087500,7/1/1981,NA,86,A,1981,7,1
USGS,2087500,7/2/1981,NA,164,A,1981,7,2
USGS,2087500,7/3/1981,NA,256,A,1981,7,3
USGS,2087500,7/4/1981,NA,616,A,1981,7,4
USGS,2087500,7/5/1981,NA,1470,A,1981,7,5
USGS,2087500,7/6/1981,NA,2830,A,1981,7,6
USGS,2087500,7/7/1981,NA,3640,A,1981,7,7
USGS,2087500,7/8/1981,NA,2970,A,1981,7,8
USGS,2087500,7/9/1981,NA,996,A,1981,7,9
USGS,2087500,7/10/1981,NA,327,A,1981,7,10
USGS,2087500,7/11/1981,NA,207,A,1981,7,11
USGS,2087500,7/12/1981,NA,193,A,1981,7,12
USGS,2087500,7/13/1981,NA,158,A,1981,7,13
USGS,2087500,7/14/1981,NA,104,A,1981,7,14
USGS,2087500,7/15/1981,NA,118,A,1981,7,15
USGS,2087500,7/16/1981,NA,120,A,1981,7,16
USGS,2087500,7/17/1981,NA,127,A,1981,7,17
USGS,2087500,7/18/1981,NA,120,A,1981,7,18
USGS,2087500,7/19/1981,NA,102,A,1981,7,19
USGS,2087500,7/20/1981,NA,97,A,1981,7,20
USGS,2087500,7/21/1981,NA,208,A,1981,7,21
USGS,2087500,7/22/1981,NA,161,A,1981,7,22
USGS,2087500,7/23/1981,NA,115,A,1981,7,23
USGS,2087500,7/24/1981,NA,101,A,1981,7,24
USGS,2087500,7/25/1981,NA,123,A,1981,7,25
USGS,2087500,7/26/1981,NA,137,A,1981,7,26
USGS,2087500,7/27/1981,NA,654,A,1981,7,27
USGS,2087500,7/28/1981,NA,265,A,1981,7,28
USGS,2087500,7/29/1981,NA,208,A,1981,7,29
USGS,2087500,7/30/1981,NA,269,A,1981,7,30
USGS,2087500,7/31/1981,NA,201,A,1981,7,31
USGS,2087500,8/1/1981,NA,139,A,1981,8,1
USGS,2087500,8/2/1981,NA,97,A,1981,8,2
USGS,2087500,8/3/1981,NA,88,A,1981,8,3
USGS,2087500,8/4/1981,NA,91,A,1981,8,4
USGS,2087500,8/5/1981,NA,95,A,1981,8,5
USGS,2087500,8/6/1981,NA,93,A,1981,8,6
USGS,2087500,8/7/1981,NA,136,A,1981,8,7
USGS,2087500,8/8/1981,NA,219,A,1981,8,8
USGS,2087500,8/9/1981,NA,518,A,1981,8,9
USGS,2087500,8/10/1981,NA,355,A,1981,8,10
USGS,2087500,8/11/1981,NA,267,A,1981,8,11
USGS,2087500,8/12/1981,NA,1250,A,1981,8,12
USGS,2087500,8/13/1981,NA,1090,A,1981,8,13
USGS,2087500,8/14/1981,NA,1020,A,1981,8,14
USGS,2087500,8/15/1981,NA,342,A,1981,8,15
USGS,2087500,8/16/1981,NA,180,A,1981,8,16
USGS,2087500,8/17/1981,NA,518,A,1981,8,17
USGS,2087500,8/18/1981,NA,648,A,1981,8,18
USGS,2087500,8/19/1981,NA,482,A,1981,8,19
USGS,2087500,8/20/1981,NA,1050,A,1981,8,20
USGS,2087500,8/21/1981,NA,2450,A,1981,8,21
USGS,2087500,8/22/1981,NA,2720,A,1981,8,22
USGS,2087500,8/23/1981,NA,1030,A,1981,8,23
USGS,2087500,8/24/1981,NA,456,A,1981,8,24
USGS,2087500,8/25/1981,NA,350,A,1981,8,25
USGS,2087500,8/26/1981,NA,246,A,1981,8,26
USGS,2087500,8/27/1981,NA,227,A,1981,8,27
USGS,2087500,8/28/1981,NA,212,A,1981,8,28
USGS,2087500,8/29/1981,NA,204,A,1981,8,29
USGS,2087500,8/30/1981,NA,204,A,1981,8,30
USGS,2087500,8/31/1981,NA,219,A,1981,8,31
USGS,2087500,9/1/1981,NA,204,A,1981,9,1
USGS,2087500,9/2/1981,NA,163,A,1981,9,2
USGS,2087500,9/3/1981,NA,122,A,1981,9,3
USGS,2087500,9/4/1981,NA,114,A,1981,9,4
USGS,2087500,9/5/1981,NA,127,A,1981,9,5
USGS,2087500,9/6/1981,NA,335,A,1981,9,6
USGS,2087500,9/7/1981,NA,284,A,1981,9,7
USGS,2087500,9/8/1981,NA,1280,A,1981,9,8
USGS,2087500,9/9/1981,NA,3060,A,1981,9,9
USGS,2087500,9/10/1981,NA,3760,A,1981,9,10
USGS,2087500,9/11/1981,NA,2310,A,1981,9,11
USGS,2087500,9/12/1981,NA,541,A,1981,9,12
USGS,2087500,9/13/1981,NA,355,A,1981,9,13
USGS,2087500,9/14/1981,NA,342,A,1981,9,14
USGS,2087500,9/15/1981,NA,502,A,1981,9,15
USGS,2087500,9/16/1981,NA,369,A,1981,9,16
USGS,2087500,9/17/1981,NA,346,A,1981,9,17
USGS,2087500,9/18/1981,NA,250,A,1981,9,18
USGS,2087500,9/19/1981,NA,207,A,1981,9,19
USGS,2087500,9/20/1981,NA,208,A,1981,9,20
USGS,2087500,9/21/1981,NA,196,A,1981,9,21
USGS,2087500,9/22/1981,NA,165,A,1981,9,22
USGS,2087500,9/23/1981,NA,188,A,1981,9,23
USGS,2087500,9/24/1981,NA,122,A,1981,9,24
USGS,2087500,9/25/1981,NA,114,A,1981,9,25
USGS,2087500,9/26/1981,NA,113,A,1981,9,26
USGS,2087500,9/27/1981,NA,113,A,1981,9,27
USGS,2087500,9/28/1981,NA,111,A,1981,9,28
USGS,2087500,9/29/1981,NA,111,A,1981,9,29
USGS,2087500,9/30/1981,NA,112,A,1981,9,30
USGS,2087500,10/1/1981,NA,114,A,1981,10,1
USGS,2087500,10/2/1981,NA,115,A,1981,10,2
USGS,2087500,10/3/1981,NA,116,A,1981,10,3
USGS,2087500,10/4/1981,NA,114,A,1981,10,4
USGS,2087500,10/5/1981,NA,110,A,1981,10,5
USGS,2087500,10/6/1981,NA,116,A,1981,10,6
USGS,2087500,10/7/1981,NA,116,A,1981,10,7
USGS,2087500,10/8/1981,NA,117,A,1981,10,8
USGS,2087500,10/9/1981,NA,116,A,1981,10,9
USGS,2087500,10/10/1981,NA,112,A,1981,10,10
USGS,2087500,10/11/1981,NA,115,A,1981,10,11
USGS,2087500,10/12/1981,NA,117,A,1981,10,12
USGS,2087500,10/13/1981,NA,119,A,1981,10,13
USGS,2087500,10/14/1981,NA,116,A,1981,10,14
USGS,2087500,10/15/1981,NA,118,A,1981,10,15
USGS,2087500,10/16/1981,NA,118,A,1981,10,16
USGS,2087500,10/17/1981,NA,117,A,1981,10,17
USGS,2087500,10/18/1981,NA,120,A,1981,10,18
USGS,2087500,10/19/1981,NA,120,A,1981,10,19
USGS,2087500,10/20/1981,NA,123,A,1981,10,20
USGS,2087500,10/21/1981,NA,126,A,1981,10,21
USGS,2087500,10/22/1981,NA,133,A,1981,10,22
USGS,2087500,10/23/1981,NA,136,A,1981,10,23
USGS,2087500,10/24/1981,NA,138,A,1981,10,24
USGS,2087500,10/25/1981,NA,201,A,1981,10,25
USGS,2087500,10/26/1981,NA,555,A,1981,10,26
USGS,2087500,10/27/1981,NA,650,A,1981,10,27
USGS,2087500,10/28/1981,NA,2120,A,1981,10,28
USGS,2087500,10/29/1981,NA,3070,A,1981,10,29
USGS,2087500,10/30/1981,NA,2160,A,1981,10,30
USGS,2087500,10/31/1981,NA,807,A,1981,10,31
USGS,2087500,11/1/1981,NA,434,A,1981,11,1
USGS,2087500,11/2/1981,NA,374,A,1981,11,2
USGS,2087500,11/3/1981,NA,360,A,1981,11,3
USGS,2087500,11/4/1981,NA,356,A,1981,11,4
USGS,2087500,11/5/1981,NA,354,A,1981,11,5
USGS,2087500,11/6/1981,NA,421,A,1981,11,6
USGS,2087500,11/7/1981,NA,384,A,1981,11,7
USGS,2087500,11/8/1981,NA,354,A,1981,11,8
USGS,2087500,11/9/1981,NA,232,A,1981,11,9
USGS,2087500,11/10/1981,NA,156,A,1981,11,10
USGS,2087500,11/11/1981,NA,151,A,1981,11,11
USGS,2087500,11/12/1981,NA,148,A,1981,11,12
USGS,2087500,11/13/1981,NA,148,A,1981,11,13
USGS,2087500,11/14/1981,NA,147,A,1981,11,14
USGS,2087500,11/15/1981,NA,159,A,1981,11,15
USGS,2087500,11/16/1981,NA,157,A,1981,11,16
USGS,2087500,11/17/1981,NA,161,A,1981,11,17
USGS,2087500,11/18/1981,NA,203,A,1981,11,18
USGS,2087500,11/19/1981,NA,232,A,1981,11,19
USGS,2087500,11/20/1981,NA,230,A,1981,11,20
USGS,2087500,11/21/1981,NA,206,A,1981,11,21
USGS,2087500,11/22/1981,NA,178,A,1981,11,22
USGS,2087500,11/23/1981,NA,176,A,1981,11,23
USGS,2087500,11/24/1981,NA,186,A,1981,11,24
USGS,2087500,11/25/1981,NA,246,A,1981,11,25
USGS,2087500,11/26/1981,NA,200,A,1981,11,26
USGS,2087500,11/27/1981,NA,190,A,1981,11,27
USGS,2087500,11/28/1981,NA,188,A,1981,11,28
USGS,2087500,11/29/1981,NA,178,A,1981,11,29
USGS,2087500,11/30/1981,NA,175,A,1981,11,30
USGS,2087500,12/1/1981,NA,176,A,1981,12,1
USGS,2087500,12/2/1981,NA,226,A,1981,12,2
USGS,2087500,12/3/1981,NA,274,A,1981,12,3
USGS,2087500,12/4/1981,NA,213,A,1981,12,4
USGS,2087500,12/5/1981,NA,208,A,1981,12,5
USGS,2087500,12/6/1981,NA,194,A,1981,12,6
USGS,2087500,12/7/1981,NA,187,A,1981,12,7
USGS,2087500,12/8/1981,NA,185,A,1981,12,8
USGS,2087500,12/9/1981,NA,176,A,1981,12,9
USGS,2087500,12/10/1981,NA,162,A,1981,12,10
USGS,2087500,12/11/1981,NA,158,A,1981,12,11
USGS,2087500,12/12/1981,NA,154,A,1981,12,12
USGS,2087500,12/13/1981,NA,153,A,1981,12,13
USGS,2087500,12/14/1981,NA,158,A,1981,12,14
USGS,2087500,12/15/1981,NA,400,A,1981,12,15
USGS,2087500,12/16/1981,NA,1540,A,1981,12,16
USGS,2087500,12/17/1981,NA,2580,A,1981,12,17
USGS,2087500,12/18/1981,NA,1770,A,1981,12,18
USGS,2087500,12/19/1981,NA,1130,A,1981,12,19
USGS,2087500,12/20/1981,NA,661,A,1981,12,20
USGS,2087500,12/21/1981,NA,569,A,1981,12,21
USGS,2087500,12/22/1981,NA,579,A,1981,12,22
USGS,2087500,12/23/1981,NA,578,A,1981,12,23
USGS,2087500,12/24/1981,NA,325,A,1981,12,24
USGS,2087500,12/25/1981,NA,511,A,1981,12,25
USGS,2087500,12/26/1981,NA,1540,A,1981,12,26
USGS,2087500,12/27/1981,NA,2940,A,1981,12,27
USGS,2087500,12/28/1981,NA,2830,A,1981,12,28
USGS,2087500,12/29/1981,NA,1430,A,1981,12,29
USGS,2087500,12/30/1981,NA,839,A,1981,12,30
USGS,2087500,12/31/1981,NA,1080,A,1981,12,31
USGS,2087500,1/1/1982,NA,2720,A,1982,1,1
USGS,2087500,1/2/1982,NA,3440,A,1982,1,2
USGS,2087500,1/3/1982,NA,4730,A,1982,1,3
USGS,2087500,1/4/1982,NA,6740,A,1982,1,4
USGS,2087500,1/5/1982,NA,6600,A,1982,1,5
USGS,2087500,1/6/1982,NA,5040,A,1982,1,6
USGS,2087500,1/7/1982,NA,4500,A,1982,1,7
USGS,2087500,1/8/1982,NA,4390,A,1982,1,8
USGS,2087500,1/9/1982,NA,3540,A,1982,1,9
USGS,2087500,1/10/1982,NA,1850,A,1982,1,10
USGS,2087500,1/11/1982,NA,1430,A,1982,1,11
USGS,2087500,1/12/1982,NA,1330,A,1982,1,12
USGS,2087500,1/13/1982,NA,711,A,1982,1,13
USGS,2087500,1/14/1982,NA,668,A,1982,1,14
USGS,2087500,1/15/1982,NA,831,A,1982,1,15
USGS,2087500,1/16/1982,NA,854,A,1982,1,16
USGS,2087500,1/17/1982,NA,918,A,1982,1,17
USGS,2087500,1/18/1982,NA,837,A,1982,1,18
USGS,2087500,1/19/1982,NA,946,A,1982,1,19
USGS,2087500,1/20/1982,NA,1620,A,1982,1,20
USGS,2087500,1/21/1982,NA,1860,A,1982,1,21
USGS,2087500,1/22/1982,NA,2640,A,1982,1,22
USGS,2087500,1/23/1982,NA,3100,A,1982,1,23
USGS,2087500,1/24/1982,NA,4080,A,1982,1,24
USGS,2087500,1/25/1982,NA,3440,A,1982,1,25
USGS,2087500,1/26/1982,NA,3410,A,1982,1,26
USGS,2087500,1/27/1982,NA,3350,A,1982,1,27
USGS,2087500,1/28/1982,NA,3080,A,1982,1,28
USGS,2087500,1/29/1982,NA,2680,A,1982,1,29
USGS,2087500,1/30/1982,NA,2120,A,1982,1,30
USGS,2087500,1/31/1982,NA,1520,A,1982,1,31
USGS,2087500,2/1/1982,NA,1420,A,1982,2,1
USGS,2087500,2/2/1982,NA,1380,A,1982,2,2
USGS,2087500,2/3/1982,NA,2500,A,1982,2,3
USGS,2087500,2/4/1982,NA,3420,A,1982,2,4
USGS,2087500,2/5/1982,NA,3370,A,1982,2,5
USGS,2087500,2/6/1982,NA,4400,A,1982,2,6
USGS,2087500,2/7/1982,NA,3780,A,1982,2,7
USGS,2087500,2/8/1982,NA,3030,A,1982,2,8
USGS,2087500,2/9/1982,NA,2550,A,1982,2,9
USGS,2087500,2/10/1982,NA,2230,A,1982,2,10
USGS,2087500,2/11/1982,NA,1960,A,1982,2,11
USGS,2087500,2/12/1982,NA,1780,A,1982,2,12
USGS,2087500,2/13/1982,NA,1920,A,1982,2,13
USGS,2087500,2/14/1982,NA,2060,A,1982,2,14
USGS,2087500,2/15/1982,NA,1930,A,1982,2,15
USGS,2087500,2/16/1982,NA,1900,A,1982,2,16
USGS,2087500,2/17/1982,NA,2240,A,1982,2,17
USGS,2087500,2/18/1982,NA,2780,A,1982,2,18
USGS,2087500,2/19/1982,NA,2720,A,1982,2,19
USGS,2087500,2/20/1982,NA,2820,A,1982,2,20
USGS,2087500,2/21/1982,NA,2620,A,1982,2,21
USGS,2087500,2/22/1982,NA,2340,A,1982,2,22
USGS,2087500,2/23/1982,NA,2090,A,1982,2,23
USGS,2087500,2/24/1982,NA,1890,A,1982,2,24
USGS,2087500,2/25/1982,NA,1670,A,1982,2,25
USGS,2087500,2/26/1982,NA,1390,A,1982,2,26
USGS,2087500,2/27/1982,NA,1500,A,1982,2,27
USGS,2087500,2/28/1982,NA,3100,A,1982,2,28
USGS,2087500,3/1/1982,NA,2720,A,1982,3,1
USGS,2087500,3/2/1982,NA,2780,A,1982,3,2
USGS,2087500,3/3/1982,NA,2940,A,1982,3,3
USGS,2087500,3/4/1982,NA,3110,A,1982,3,4
USGS,2087500,3/5/1982,NA,3050,A,1982,3,5
USGS,2087500,3/6/1982,NA,3100,A,1982,3,6
USGS,2087500,3/7/1982,NA,3860,A,1982,3,7
USGS,2087500,3/8/1982,NA,4950,A,1982,3,8
USGS,2087500,3/9/1982,NA,3980,A,1982,3,9
USGS,2087500,3/10/1982,NA,3560,A,1982,3,10
USGS,2087500,3/11/1982,NA,3300,A,1982,3,11
USGS,2087500,3/12/1982,NA,2810,A,1982,3,12
USGS,2087500,3/13/1982,NA,2250,A,1982,3,13
USGS,2087500,3/14/1982,NA,2160,A,1982,3,14
USGS,2087500,3/15/1982,NA,1990,A,1982,3,15
USGS,2087500,3/16/1982,NA,1880,A,1982,3,16
USGS,2087500,3/17/1982,NA,1650,A,1982,3,17
USGS,2087500,3/18/1982,NA,1490,A,1982,3,18
USGS,2087500,3/19/1982,NA,1430,A,1982,3,19
USGS,2087500,3/20/1982,NA,1340,A,1982,3,20
USGS,2087500,3/21/1982,NA,2080,A,1982,3,21
USGS,2087500,3/22/1982,NA,2300,A,1982,3,22
USGS,2087500,3/23/1982,NA,2220,A,1982,3,23
USGS,2087500,3/24/1982,NA,2410,A,1982,3,24
USGS,2087500,3/25/1982,NA,2090,A,1982,3,25
USGS,2087500,3/26/1982,NA,1650,A,1982,3,26
USGS,2087500,3/27/1982,NA,1360,A,1982,3,27
USGS,2087500,3/28/1982,NA,1210,A,1982,3,28
USGS,2087500,3/29/1982,NA,1100,A,1982,3,29
USGS,2087500,3/30/1982,NA,1020,A,1982,3,30
USGS,2087500,3/31/1982,NA,1220,A,1982,3,31
USGS,2087500,4/1/1982,NA,982,A,1982,4,1
USGS,2087500,4/2/1982,NA,763,A,1982,4,2
USGS,2087500,4/3/1982,NA,713,A,1982,4,3
USGS,2087500,4/4/1982,NA,672,A,1982,4,4
USGS,2087500,4/5/1982,NA,608,A,1982,4,5
USGS,2087500,4/6/1982,NA,577,A,1982,4,6
USGS,2087500,4/7/1982,NA,538,A,1982,4,7
USGS,2087500,4/8/1982,NA,516,A,1982,4,8
USGS,2087500,4/9/1982,NA,762,A,1982,4,9
USGS,2087500,4/10/1982,NA,881,A,1982,4,10
USGS,2087500,4/11/1982,NA,851,A,1982,4,11
USGS,2087500,4/12/1982,NA,750,A,1982,4,12
USGS,2087500,4/13/1982,NA,654,A,1982,4,13
USGS,2087500,4/14/1982,NA,579,A,1982,4,14
USGS,2087500,4/15/1982,NA,549,A,1982,4,15
USGS,2087500,4/16/1982,NA,538,A,1982,4,16
USGS,2087500,4/17/1982,NA,564,A,1982,4,17
USGS,2087500,4/18/1982,NA,806,A,1982,4,18
USGS,2087500,4/19/1982,NA,872,A,1982,4,19
USGS,2087500,4/20/1982,NA,717,A,1982,4,20
USGS,2087500,4/21/1982,NA,834,A,1982,4,21
USGS,2087500,4/22/1982,NA,810,A,1982,4,22
USGS,2087500,4/23/1982,NA,708,A,1982,4,23
USGS,2087500,4/24/1982,NA,629,A,1982,4,24
USGS,2087500,4/25/1982,NA,564,A,1982,4,25
USGS,2087500,4/26/1982,NA,567,A,1982,4,26
USGS,2087500,4/27/1982,NA,803,A,1982,4,27
USGS,2087500,4/28/1982,NA,1680,A,1982,4,28
USGS,2087500,4/29/1982,NA,1790,A,1982,4,29
USGS,2087500,4/30/1982,NA,1930,A,1982,4,30
USGS,2087500,5/1/1982,NA,1270,A,1982,5,1
USGS,2087500,5/2/1982,NA,784,A,1982,5,2
USGS,2087500,5/3/1982,NA,713,A,1982,5,3
USGS,2087500,5/4/1982,NA,654,A,1982,5,4
USGS,2087500,5/5/1982,NA,623,A,1982,5,5
USGS,2087500,5/6/1982,NA,573,A,1982,5,6
USGS,2087500,5/7/1982,NA,482,A,1982,5,7
USGS,2087500,5/8/1982,NA,449,A,1982,5,8
USGS,2087500,5/9/1982,NA,434,A,1982,5,9
USGS,2087500,5/10/1982,NA,411,A,1982,5,10
USGS,2087500,5/11/1982,NA,390,A,1982,5,11
USGS,2087500,5/12/1982,NA,358,A,1982,5,12
USGS,2087500,5/13/1982,NA,315,A,1982,5,13
USGS,2087500,5/14/1982,NA,276,A,1982,5,14
USGS,2087500,5/15/1982,NA,255,A,1982,5,15
USGS,2087500,5/16/1982,NA,251,A,1982,5,16
USGS,2087500,5/17/1982,NA,427,A,1982,5,17
USGS,2087500,5/18/1982,NA,535,A,1982,5,18
USGS,2087500,5/19/1982,NA,345,A,1982,5,19
USGS,2087500,5/20/1982,NA,331,A,1982,5,20
USGS,2087500,5/21/1982,NA,350,A,1982,5,21
USGS,2087500,5/22/1982,NA,331,A,1982,5,22
USGS,2087500,5/23/1982,NA,369,A,1982,5,23
USGS,2087500,5/24/1982,NA,690,A,1982,5,24
USGS,2087500,5/25/1982,NA,812,A,1982,5,25
USGS,2087500,5/26/1982,NA,1650,A,1982,5,26
USGS,2087500,5/27/1982,NA,1670,A,1982,5,27
USGS,2087500,5/28/1982,NA,1680,A,1982,5,28
USGS,2087500,5/29/1982,NA,1990,A,1982,5,29
USGS,2087500,5/30/1982,NA,1550,A,1982,5,30
USGS,2087500,5/31/1982,NA,1190,A,1982,5,31
USGS,2087500,6/1/1982,NA,1040,A,1982,6,1
USGS,2087500,6/2/1982,NA,1750,A,1982,6,2
USGS,2087500,6/3/1982,NA,854,A,1982,6,3
USGS,2087500,6/4/1982,NA,4720,A,1982,6,4
USGS,2087500,6/5/1982,NA,7170,A,1982,6,5
USGS,2087500,6/6/1982,NA,6880,A,1982,6,6
USGS,2087500,6/7/1982,NA,5320,A,1982,6,7
USGS,2087500,6/8/1982,NA,5130,A,1982,6,8
USGS,2087500,6/9/1982,NA,4680,A,1982,6,9
USGS,2087500,6/10/1982,NA,2670,A,1982,6,10
USGS,2087500,6/11/1982,NA,5420,A,1982,6,11
USGS,2087500,6/12/1982,NA,7570,A,1982,6,12
USGS,2087500,6/13/1982,NA,5790,A,1982,6,13
USGS,2087500,6/14/1982,NA,5400,A,1982,6,14
USGS,2087500,6/15/1982,NA,5100,A,1982,6,15
USGS,2087500,6/16/1982,NA,4950,A,1982,6,16
USGS,2087500,6/17/1982,NA,4860,A,1982,6,17
USGS,2087500,6/18/1982,NA,4530,A,1982,6,18
USGS,2087500,6/19/1982,NA,4330,A,1982,6,19
USGS,2087500,6/20/1982,NA,4150,A,1982,6,20
USGS,2087500,6/21/1982,NA,4070,A,1982,6,21
USGS,2087500,6/22/1982,NA,3410,A,1982,6,22
USGS,2087500,6/23/1982,NA,1730,A,1982,6,23
USGS,2087500,6/24/1982,NA,974,A,1982,6,24
USGS,2087500,6/25/1982,NA,694,A,1982,6,25
USGS,2087500,6/26/1982,NA,651,A,1982,6,26
USGS,2087500,6/27/1982,NA,627,A,1982,6,27
USGS,2087500,6/28/1982,NA,643,A,1982,6,28
USGS,2087500,6/29/1982,NA,1040,A,1982,6,29
USGS,2087500,6/30/1982,NA,1320,A,1982,6,30
USGS,2087500,7/1/1982,NA,1360,A,1982,7,1
USGS,2087500,7/2/1982,NA,1140,A,1982,7,2
USGS,2087500,7/3/1982,NA,956,A,1982,7,3
USGS,2087500,7/4/1982,NA,997,A,1982,7,4
USGS,2087500,7/5/1982,NA,1240,A,1982,7,5
USGS,2087500,7/6/1982,NA,1100,A,1982,7,6
USGS,2087500,7/7/1982,NA,958,A,1982,7,7
USGS,2087500,7/8/1982,NA,1010,A,1982,7,8
USGS,2087500,7/9/1982,NA,627,A,1982,7,9
USGS,2087500,7/10/1982,NA,550,A,1982,7,10
USGS,2087500,7/11/1982,NA,401,A,1982,7,11
USGS,2087500,7/12/1982,NA,321,A,1982,7,12
USGS,2087500,7/13/1982,NA,408,A,1982,7,13
USGS,2087500,7/14/1982,NA,1020,A,1982,7,14
USGS,2087500,7/15/1982,NA,2150,A,1982,7,15
USGS,2087500,7/16/1982,NA,1450,A,1982,7,16
USGS,2087500,7/17/1982,NA,756,A,1982,7,17
USGS,2087500,7/18/1982,NA,471,A,1982,7,18
USGS,2087500,7/19/1982,NA,446,A,1982,7,19
USGS,2087500,7/20/1982,NA,589,A,1982,7,20
USGS,2087500,7/21/1982,NA,533,A,1982,7,21
USGS,2087500,7/22/1982,NA,387,A,1982,7,22
USGS,2087500,7/23/1982,NA,323,A,1982,7,23
USGS,2087500,7/24/1982,NA,364,A,1982,7,24
USGS,2087500,7/25/1982,NA,329,A,1982,7,25
USGS,2087500,7/26/1982,NA,588,A,1982,7,26
USGS,2087500,7/27/1982,NA,385,A,1982,7,27
USGS,2087500,7/28/1982,NA,284,A,1982,7,28
USGS,2087500,7/29/1982,NA,455,A,1982,7,29
USGS,2087500,7/30/1982,NA,812,A,1982,7,30
USGS,2087500,7/31/1982,NA,2060,A,1982,7,31
USGS,2087500,8/1/1982,NA,1260,A,1982,8,1
USGS,2087500,8/2/1982,NA,1040,A,1982,8,2
USGS,2087500,8/3/1982,NA,726,A,1982,8,3
USGS,2087500,8/4/1982,NA,609,A,1982,8,4
USGS,2087500,8/5/1982,NA,532,A,1982,8,5
USGS,2087500,8/6/1982,NA,441,A,1982,8,6
USGS,2087500,8/7/1982,NA,333,A,1982,8,7
USGS,2087500,8/8/1982,NA,414,A,1982,8,8
USGS,2087500,8/9/1982,NA,351,A,1982,8,9
USGS,2087500,8/10/1982,NA,411,A,1982,8,10
USGS,2087500,8/11/1982,NA,614,A,1982,8,11
USGS,2087500,8/12/1982,NA,1900,A,1982,8,12
USGS,2087500,8/13/1982,NA,3000,A,1982,8,13
USGS,2087500,8/14/1982,NA,3350,A,1982,8,14
USGS,2087500,8/15/1982,NA,3680,A,1982,8,15
USGS,2087500,8/16/1982,NA,3830,A,1982,8,16
USGS,2087500,8/17/1982,NA,1840,A,1982,8,17
USGS,2087500,8/18/1982,NA,629,A,1982,8,18
USGS,2087500,8/19/1982,NA,842,A,1982,8,19
USGS,2087500,8/20/1982,NA,1220,A,1982,8,20
USGS,2087500,8/21/1982,NA,579,A,1982,8,21
USGS,2087500,8/22/1982,NA,427,A,1982,8,22
USGS,2087500,8/23/1982,NA,462,A,1982,8,23
USGS,2087500,8/24/1982,NA,549,A,1982,8,24
USGS,2087500,8/25/1982,NA,501,A,1982,8,25
USGS,2087500,8/26/1982,NA,318,A,1982,8,26
